A3J8ABVGK7ZL6H,B00005UK88,SideshowBob,0,0,"This was the best Mario game ever made in my opinion.The gameplay was very addicting,the graphics were excellent,there were tons of fun levels...it was an all around perfect game.This GBA version is just as good as the SNES version.I think it's better though,because this is portable.Overall,if you are looking for a great,fun game for your GBA,then I highly recommend this game.It's an all-time classic.",5,Greatest Mario game of all time,2013/1/1 0:00
A29BQ6B90Y1R5F,B00005UK88,S. Rhodes,7,7,"One of the greatest SNES games of all time comes to the GBA in this re-release. Super Mario World for some actually came with the Super Nintendo so I've no doubt people have played it before.  It's still a classic years later and not much really holds it down.The graphics are about the same as they were on the SNES.  Some of them look smoother and more lavish than they did before. Other than that there is no real different that you'd take direct notice to in the graphics of this game.  The game moves at faster speeds as well, but again nothing you won't remember from the original SNES release.The gameplay is also more or less the same.  A few differences are clear, such as the game is now only one player and not two.  You still select levels that you want to go to.  If it has a yellow mark there is only one exit and therefore the level is straight forward.  If the mark is red that means there is more than one exit in a level.  This allows more exploration than that of Super Mario Brothers 3.  You'll find many different ways to go through levels, eventually finding all 96 exits.I'm assuming we all know the power-ups but let's review. The super mushroom of course turns a small Mario into Super Mario.  The flower gives him flower power and the feather lets him and smack people with his cape.  Mario can also exececute spin jumps to kill enemies.  Simple gameplay that hasn't changed much from previous Mario games.My con with the gameplay is that the game has been toned down and made easier.  Things that would normally kill you in one hit rather you were big or small (Such as the spikes in Castle 6) no longer do that.  Also, I remember in the SNES version that when you were hit by an enemy while you were Flower or Cape Mario, you were instantly small again.  In this one if you have a feather or  flower power up then you instantly go back to Super Mario and then you'll have to be hit again to go back to small Mario.  Amazingly enough that one thing brings the difficulty of the game down greatly.  There are power ups in every other box.The story in this is that Bowswer has kidnapped Princess Toadstool and Yoshi's friends.  Each world has a castle that you must destroy by defeating the castle boss. Defeating the boss rescues one of Yoshi's friends.  Once you find all of Yoshi's friends you can take the battle to Bowser himself.Mario World is a rather large game.  There is no one set path to complete this game in.  It's possible to complete the game after finding as littls as 12 exits if you're good enough. That's because there are warps in certain worlds that take you to others with little hassle.Oh yeah the original Mario Bros. is on this one but if you have the first Mario Advance or any other one you'll probably ignore this one.To sum it all up, Mario World is a Mario game worth playing. You'll find yourself playing it again and again and the 96 exits will keep you busy for a while.  Great game! Worth the buy if you don't have it on SNES.",5,Super Mario World is a nice treat.,2003/11/24 0:00
A2582KMXLK2P06,B000066JRN,B. E Jackson,9,0,"Super Mario Sunshine is now considered the weak point of all the big name Mario titles, and for good reason- it's really lousy in several key areas.  Almost all of them in fact.  For those of you that grew up with the 2D Mario games, this game will feel lifeless and dramatically different in comparison.  For those of you who approached Mario with the Galaxy series... you'll have the same reaction.  The lowest point of the Mario series is Super Mario Sunshine, unquestionably.Let's name all the problems-The entire theme of the game, with the exception of a few platform-dominated missions underground along with a ghost house maze area, is based around the beach.  The ONE environment that feels totally out of place for a Mario game (the beach) and Nintendo actually thought it would be a good idea to roll with it.  REALLY disappointing.  I'm totally used to the Mushroom Kingdom by this point and expected as such.  I'm pretty sure most Mario fans feel the same way.  Incredibly disappointing that Nintendo abandoned the Mushroom Kingdom for something so generic.  Nintendo should have executed a beach theme only occasionally like how it's properly done in Yoshi's Island and Super Mario Galaxy, and then added more diverse locations for the other 90% of the game because the way it stands now, the beach is seriously overkill.  Not to mention all the yucky beach music that makes me sick after a while.  Variety is a key component of the Mario series.It's pretty sad that the underground platform jumping missions are the high point of the game because jumping on platforms is normally a chore in 3D Mario, having to line up and carefully execute well-timed jumps.  It's awful.  Platform jumping was awful in Super Mario 64 but at least the environments in that game are a tad nicer/more diverse than the overdone beach theme here.  Eventually you arrive to platforms that either disappear or square shaped cube-like rotating platforms that are unique the first time you deal with these, but ultimately adds more to the frustration factor instead of actually being fun or adding anything to the replayability.  The only time these platform missions become somewhat entertaining is when you have to collect 8 red coins with a timer requiring the player to move swiftly.  These are challenging and fun.Mario has a spray nozzle and a rocket nozzle.  The spray nozzle is a horrible idea because the object is to fill up with water at every available opportunity and spray most of the bosses until they die, which is clearly NOT what makes many of the other games in the Mario series so incredibly fun to play.  Absolutely no way.  Basically you spray bosses until they die while dodging attacks.  Sometimes this is hard when the surrounding danger gets intense, but most of the time it's painfully easy.  The rocket nozzle is slightly improved however, because this allows you to launch into the sky really high and reach the platforms that would otherwise be impossible to reach.My least favorite part of the game is a 5-way tie.1- the lifeless, empty and boring levels with hardly any enemies or exciting powerups anywhere.  Trees, beaches, water, tightropes, platforms, rinse and repeat.  For 10-20 hours.  God...2- the collect 100 coins to get a shine"" missions (the shines are the same thing as the stars found in SM64 and the Galaxy series by the way).  Several of these missions, namely that one God awful watermelon-pushing stage, takes FOREVER to obtain 100 stars.  If thoroughly exploring lifeless environments is supposed to qualify as fun and the reason many Mario fans make such a big deal about open world exploration, count me out.  Collecting these stars means Nintendo is FORCING me to explore these generic and boring environments.  Nooo way.3- having to go back to the *same exact stages over and over again* to search for/obtain MORE shines.  Where's the darn level variety?!?!?  Maintaining a beach theme is bad enough, but at least make each stage *different* for crying out loud.  Come on Nintendo, Super Mario Sunshine isn't progress- it's a kick in the rear-end.4- collecting over 200 boring blue coins, many of which can be found by spraying water on these X's located on walls that you will often stumble upon.  The reward for collecting so many of these bland blue coins isn't exciting for the player in the end so expect the highest level of disappointment imaginable.  Collecting blue coins ends up being a needless chore not only because the reward is underwhelming, but because the concept itself is unexceptional.  No real desire or motivation to obtain them.5- the overworld I guess you can say, where you spend a good chunk of your time throughout the ""adventure"", is nothing but generic buildings disguised as MORE generic platform jumping with ugly characters everywhere.  How horrendous.Oh and the storyline?  Mario goes to jail?  Give me a break.  Never *ever* attempt to implement storyline bits in a Mario platformer.  The ""princess is kidnapped/kill Bowser"" storyline is pretty weak admittedly, but honestly that's *all* we need.  Don't even think about making a story anymore elaborate than that or it will fail, which is why Super Mario Sunshine's story fails so miserably.I highly recommend skipping this game.""",2,"yup a 2, wow this is awful",2013/9/26 0:00
A319SKSB556033,B000066JRN,"Inspector Gadget Go Go Gadget Reviews""""",5,3,"SMS is definitely a gorgeous game to look at and a perfect game to get you in a summertime mood. The perfect blue skies, glorious sunshine and beautiful water effects make you just want to pass through the screen and into the Isle of Delfino in the game itself. Mario vacations in this sunny resort only to find it's covered in pollution when he arrives. So now it's up to him to clean it up across the various levels and worlds.It's one of those games that you can just keep on playing over the years and even put aside for a while before going back to it. It doesn't really have the same charm in the winter months however. The music, the graphics, the humor are all cute and colorful. It makes for perfect escapism.However, the designers have simply tried to cram in too many controls on the Gamecube pad and, as a result, it's a very hard game to control. Many levels and missions require precision manoeuvring and can often take several minutes of painstaking balance and ascension only for it all to be undone, as Mario plummets several hundred feet, by a tiny little flaw in your button-bashing. It will seriously drive you C-R-A-Z-Y.Had it not been for this, I would probably have stuck with SMS to the end, but I had to just be done with it once and for all, otherwise I would have chucked my Gamecube at the wall.Graphics ASound AGameplay CLasting Appeal B",3,Very summery game,2007/5/15 0:00
A2FOZVHA7922QG,B000066JRN,mark twain,2,0,but not the best. the absolute best mario title for the gamecube is the unbelievably great paper mario: the thousand year door. but this one is very good too.,5,a super gamecube mario title...,2005/10/27 0:00
A3W4D8XOGLWUN5,B000066JRN,"Michael Kerner Michael Kerner""""",3,3,"It is just so hard to come by with any other video game icon other than Mario these days. Still, it has been a long voyage that really never seems to end, although it has lasted only 20 years and thensome. From his beginnings with Donkey Kong, and all the way to the spin-offs that don't have anything to do with anything outside of action. Still, every which way Nintendo has gone with another conjured Mario game, it just keeps getting better and better. Still, it was a very big surprise not to release a Mario game as the debut of Nintendo's Gamecube, a similiar move just like the old days of video games in the 1980's. Still, there always can be more than meets the eye with Mario.Super Mario Sunshine, is a whole bit similar than Super Mario 64 back in 1996. Unlike the previous game, Mario is a little bit complicated to control, but it has a lot of the same effects and moves that Mario had before, except the twists with the Fludd waterpack. The game is around Mario being accused of destroying the landscape around Delfino Plaza, and all the other sevral worlds. It really isn't Mario, it is a shadow demon, who looks like Mario. The game evoloves around much fewer worlds as the successor, to Super Mario 64. It is worth the challenge, but does fall back a little bit as being as strong, and challenging. The game does also feature some other feels, including cleaning, and shooting critters and other things with the water cannon. The game does take a whole lot of time to get used to, especially when it comes to trying to make all those camera angles accurate, which also hurts in the forward motion. However, the graphics and the feel of the game is much the same and a little bolder than Mario 64. The game does feature new challenges, but can be a little bit compliacted at first, including a pachinko machine mini-game, and extreme bosses including Petey Piranha and the infamous King Boo, from Luigi's Mansion.Although many people may not enjoy this game as much as Super Mario 64, it is a lot more challenging than meets the eye, and could've had a few more worlds to arrange around it. Arguably, Super Mario Sunshine has a whole lot more to offer, but a little bit easier move would be to offer more worlds around. If you have the Gamecube, this has to be one of the few must-haves for the system. Try it, and be a plumber-mania buff like Mario.",4,"Mario Mania, Twisted",2004/1/17 0:00
APS7IH14C8AZ9,B000066JRN,"M. King The super mario nerd""""",2,1,Super mario sunshine is very enteresting but when u beat it it is not as fun. Yes u can go back and replay the missions but it is not as fun. The purpose of this game is to clear all of the goo off the island and then beat the boss of each level and the more levels u beat the brighter the sky gets. as soon as u beat it the sky is the brightest it gets. This game is very fun but the replay value is not very good. It is not multiplayer either. The controls r good but the water is sometimes hard to use. I like super mario 64 better because it has more places to go to and more things to do after u beat it but these two games r very similar becides the water squirter. The graphics r very good for an old gc game. There is no blockiness it is all curved. Anyway this to me was like the next super mario 64 but for the gc and super mario 64 was my favorite game.,5,Super Mario returns!!,2009/6/24 0:00
A2TCG2HV1VJP6V,B000066JRN,Ryan Sil. (Creator of Dynamite Alex for Andro...,0,0,"Nothing screams &#34;Fun!&#34; like a good 3D Mario game. After Super Mario 64 blew everybody away in 1996, the only direction Nintendo could go for Mario is up. Super Mario Sunshine is proof - Literally, since it was the follow-up to 64. Is it as amazing? Probably not, but I would be lying if I didn't say this is one of the best Gamecube platformers (if not one of the best Mario games) ever!Super Mario Sunshine basically did what Mario 64 did and boosted everything up in scale. The levels are extremely well-crafted and fun to play around in, the graphics are incredibly colorful and fresh, and the soundtrack is a whole new selection of memorable Mario music! Even better, we now have new toys to play with in the gameplay department - Not only is Yoshi back (albeit with a downgrade), but you also get a FRICKIN' WATER PACK! This thing's name is F.L.U.D.D., and it drastically changes the way you play Sunshine for the better.You'll be squirting water to wash away graffiti M's, stunning enemies or attacking them, against bosses, wash out goo, etc. It doesn't sound too fun at first, but the result is truly satisfying, especially when you get to run around and shoot, as well as go into second-person view to shoot more precisely on certain occasions. The control is remarkably fluid, as Mario feels as acrobatic as ever. He can even use F.L.U.D.D. to hover in the air with water, leading to fun platforming moments by itself.When I say the levels are fun and well-crafted, I mean they are FUN AND WELL-CRAFTED. Every bit of these worlds contains memorable set pieces, so you can't get lost, and there's always something unique in various portions! Plus, the places themselves are brand-new to the Mario universe - You'll be fighting ghosts in a hotel, collecting Red Coins at an amusement park, and even ride squids at a harbor!Pretty much the only thing I have my concerns with is Bowser. I'm not going to spoil anything, but I'm gonna let you off with a warning - Fighting Bowser is not nearly as grand as in any other fight in a previous Mario game. It's rather disappointing, considering how everything else in the game is so great, but it doesn't diminish the fact that this game is an overall everlasting Gamecube treat! If you're a Mario fan, you can't live without this game.",5,Fun with water packs!,2012/1/13 0:00
A3PASG15BRR40D,B000066JRN,SleepyJD,1,0,"This is the one game that proves you can make a dumb story line, strange concept, and annoying bunch of character and still manage to make it fun enough for people to play.  SMS isn't a bad game.  It borrows some elements from Mario 64 for a new adventure.  But I wish there werent all those dumb green blob dudes that you would have to talk to.  This is a fun game though, but not for everyone.  So rent it 1st.",4,"Great Fun, Dumb Idea.",2002/9/3 0:00
AQMWZIH22R6LE,B000066JRN,"TwistaG Quoth the Raven 'Nevermore""""",5,4,"Link's new cel-shaded PaRappa-paper appearance; Metroid reinvented as an FPS; Mario's latest stint as an Earth-cleansing Greenpeace spokesman; the mere fact that Pikmin even exists-many gamers have taken these as sure signs that Shigeru Miyamoto's sanity meter has finally hit rock bottom. Here's hoping the entire video game industry contracts a crippling case of mad cow disease. In Super Mario Sunshine, paradise turns into a public relations nightmare when a beloved Italian is falsely accused of dirtying up an island resort with ugly magic gloop, chasing away the island's magical Shine Sprites and making things dark and dirty for vacationers everywhere. Now, in order to make reparations, he has to clean up the island using his patented F.L.U.D.D. water cannon and enter a variety of surreal island sub-worlds to explore, jump, dive, race, hover, and squirt his way to the missing Shines. If Mario Sunshine seems a lot like Mario 64 with a water cannon, that's not too far from the truth. Yes, the Shines are the equivalent of Mario 64's Stars. And yes, Delfino Plaza, much like Mario 64's castle, acts as a hub"" that connects the sub-worlds together. The levels are even structured in the same episodic fashion-one level contains eight ""episodes"" or missions-though the objectives are often less vague (thanks to a quick pre-mission ""fly-through""), the changes to the level in between each visit are much more visible, and it's much harder to ""accidentally"" stumble upon a Shine you weren't supposed to just yet. Levels are crafted with endless care, and each stage is its own preposterous superplayground-and a single level is packed with more gameplay variety than the entire length of your standard Mario-free 3D platform adventure. The ""challenge types"" are easily categorized, and you'll quickly recognize a pattern for the episodes in each sub-world: Fight a boss; collect eight red coins; explore a complex maze; win a race; fight the boss again in weirder circumstances; find a hidden cave that leads to a trippy obstacle course; chase down Shadow Mario; etc. But even though you may be collecting eight red coins for the eighth red time, you're never doing it quite the same way-and unthinkably clever level layouts mean things rarely get tedious or annoying.Rest assured, Mario's new ability to squirt water isn't merely a gimmick so Nintendo can say, ""Look, it's different""-here, it's as natural and integral a part of Mario's move list as his wall jump, butt stomp, or just good ol' fashioned ability to walk forward. There's hardly a moment when you aren't hovering or squirting or executing some sort of hover/squirt combo maneuver, be it to hose down an enemy, land a tricky jump, water a plant in the hopes of revealing some sort of pleasant surprise, or just giddily annoy the endlessly agreeable citizens of Delfino. The GameCube controller seems specifically designed for the task-double jumps, triple jumps, wall jumps, and backflips are executed with supernatural ease; narrow pathways are navigated effortlessly; and the analog shoulder button makes water cannon control a brainless affair. This is one of the tightest-controlling games you'll ever play. Mario Sunshine's graphics are best described as larger-than-life and absolutely alive. The smooth animation constantly delights, and a curious peek in the distance reveals an entire world of bulbous happy things hopping and bopping and glooping about. The sheer sense of scale is astonishing-sometimes you can see entire levels looming way out in the distance-and often leaves you with the overwhelmed, overjoyed feeling that there may, in fact, just be too many things to do in this damn game. The effects are glorious-the water (squirted or swum-through) is gorgeous, and the mirror effects are mind-bogglingly cool. The voice-acting in cut-scenes is weirdly understated and a bit rushed, but the garbled villager-speak is great, and the music is classic Mario. The one shortfall is the close-up graphical detail, where the primitive textures stand in sharp contrast to the rest of the game's polished glory. In summary: Yes, it's much bigger than Luigi's Mansion; yes, it's very, very much like Mario 64; no, you don't spend the whole game scrubbing dirt off walls as some sort of interactive environmental message; and yes-oh, hell yes-Mario Sunshine is exactly the brilliant, enormous, endlessly fun GameCube purchase-justifying Miyamoto supergame you were hoping it would be. Shine on, you crazy designer.""",5,It's a sunshiny day,2003/8/14 0:00
A1G0VFQ9198IUF,B000066TS5,al,0,0,this is as great i think as the first.  you also go against disney villains and team with the crew.,5,another great game,2012/6/8 0:00
A3GKMQFL05Z79K,B000066TS5,blackaciddevil,19,18,"You know, I have to admit it. I'm not much of a Disney fan nor a Square fan either. I've played several of the Final Fantasy games,and even Parasite Eve 1&amp;2 but I can't say I've ever been blown away by any of it. That is, til now.This game has got to be the most fun I've had in years. I mean, I've never had but two games ever draw me in like all get out to where I can't stop playing it(those games were Quake and Golden Sun). Now, I have a third. It's Kingdom Hearts. For those of you thinking it's a kiddie game, think again because this game will definitely hand that assumption back to you with a lil something extra. You play as Sora and along with Donald and Goofy....you go looking for Mickey meeting some mean ol' nasties along the way. Battles aren't of your usual Final Fantasy Variety as they are fought in real-time but they are awesome just the same as you can summon several Disney characters to help you out(mine favorite being Simba).If you're into RPGs, even if you're not, try out Kingdom Hearts. It's definitely worth your time. Square did this game justice.Hope there is a part two.",5,Kingdom Hearts is awesome....,2002/10/7 0:00
A1AISPOIIHTHXX,B000066TS5,"Cloud ...""""",2,2,"When you hear of Square most likely you're gonna think of it's huge releases like Chrono Trigger, Chrono Cross, Xenogears and obviously all 10, yes count them 10 Final Fantasies(unless you include side story ones like Tactics.) And when you think Disney, you're gonna think kids stuff, first and foremost. So what was the reception when Square announced they paired with Disney to make a RPG? [...] But I seriously recommend you play it regardless of your feelings for Goofy and Donald.Story: The story starts off with Sora and a lot of his friends(including 3 from Final Fantasy) stranded on an island. One day, beings known as the Heartless descend and the group is seperated. In the Disney universe, King Mickey has disappeared and tells Donald and Goofy to search for the one with the key"" and Sora and the Disney characters get tangled up in a big plot. Great story that has a dark tone even with Disney and Square characters.Graphics: What great graphics and even capturing the worlds of Disney such as 100 Acre Woods(Winnie the Pooh)Halloween Town(Nightmare Before Christmas) and the jungle(Tarzan). And it's so nice to see you interact with Final Fantasy characters and Disney in the same screen.Sound: With Disney they always had memorable voices play their characters and hear they are authentic too(save for a couple). The music is great and fits each scene great. The only thing you might complain about is that most voices from the really old movies like Peter Pan and Sleeping Beauty don't have their original voices but it's no big deal.Gameplay: Hm...well playing the game is quite fun there's just one problem: the battle system. Basically you move the character with the Analog stick and the D-Pad for the menu. And it's all real-time too so if you're running out of health and need a potion fast, you can't just stop and take it or they'll get you. And that annoying camera. It often gets obstructed.Even if this includes Disney characters you should play it anyway cause it's a really fun game with one of the best pairings in gaming.""",5,A classic pairing,2002/10/22 0:00
AWG2O9C42XW5G,B000066TS5,"David Black Widow 2014""""",0,0,This game is awesome i disney mixed with Final Fantasy can't get any better than that. This Game will not disapoint you. This game is awesome it is worth playing.,5,Awesome Game,2010/12/2 0:00
A3V6Z4RCDGRC44,B000066TS5,"Lisa Shea be the change you wish to see in t...""",1,0,"The new hit game Kingdom Hearts for the PlayStation 2 combines the great characters of Final Fantasy VII, VIII and X with Disney Favorites!Many gamers will be unsure about this game at first. Disney characters? You mean little Mickeys and Minnies in a game? Really, give it a chance. The game can be played by those under 10, but it's captivating for teenagers and adults too!First, the graphics are just AMAZING. The characters are all amazingly rendered. From Donald Duck to Goofy with their curves, to Tidus and Wakka from FFX and Selphie from FFVIII and more. There are different textures in each world, from the Jungle planet of Tarzan to the rooms and gardens of Alice in Wonderland, to the Coliseum of Olympus. They're all lovingly rendered in gameplay, and the cutscenes are gorgeous.Next, plot and gameplay. The 'heartless' have come to attack the various worlds, and you must investigate to figure out what is going on. There are many quests on each planet, all quite fun and logical. There are other cross-world quests, such as finding all 99 Dalmatian puppies or tracking down missing pages in a journal.Your main character, &quot;Sora&quot;, can be with Donald, Goofy, Tarzan, and other characters during these quests. In addition, he learns the ability to get help from other characters, such as Dumbo the Elephant. There is a lot of puzzle solving, but also a lot of combat as you fight off the shadow creatures.You get to choose your character type in the beginning - warrior, guardian or mystic. You also get to shape your personality by answering three questions about what you treasure in life, what you fear, and what you hope for. You level up as you go along, getting more strength and more skills.There are normal and hard settings, so you can set it to normal for the kids in the house and set it to hard for those looking for more of a challenge. There are a lot of witty references in the game that adults will be sure to love, and the younger ones will be happy seeing goofy and pluto protecting the land from the enemy.Final Fantasy players have always loved the romance that weaves through the FF series, and Kingdom Hearts provides that as well. Sora is in love with Kairi, and she is lost at the beginning of the game. So part of his quest is to find her and protect her. The scenes of him sitting on the dock by the ocean talking with her, as the sun sets slowly, are simply beautiful.Highly, highly recommended for any gamer of any age!",5,Stellar Game for FF and Disney lovers alike!,2002/10/12 0:00
A3PASG15BRR40D,B000066TS5,SleepyJD,2,1,"Kingdom Hearts is a square game at heart, but features many disney worlds and characters.  Even though there are Final Fantasy Cameos, I would have liked to have seen more final fantasy.  We should have been able to go back to famous FF locations such as midgar, rather then just going into disney worlds.  Nevertheless the game is still a solid title and should not be missed by anyone who likes an RPG with a good dose of action.",4,Amazing Squaresoft teams up with the crappy Disney,2003/3/23 0:00
A29BQ6B90Y1R5F,B000066TS5,S. Rhodes,9,7,"At first glance Kingdom Hearts seems like a game that only a child would enjoy.  But at second glance the game is an RPG masterpiece!  With a great storyline, great music, top notch voice acting and a Unique way to battle and move around, the game easily scores a five.You control a young Boy named Sora (voiced by Haley Joel Osment) and he travels through the different realms of the Disney Kingdom trying to stop the heartless in an attempt to restore piece to the land and save the world.  While not as good as previous RPGs, this gives RPGers a little something different to enjoy.Battling is a little different.  To sum it all up, its very similar to Secret of Mana and Legend of Mana.  Thus meaning you can't control your two sub characters but you control the main one.  For each enemy you defeat you get MP orbs and HP orbs to restore health (like candy in Legend of Mana).  This is also interesting because when running around in towns you can choose to pick up something or other events.The characters present a more animated look.  I know that by some of the people they'll say its a kids game becasue of the disney characters (shame on you gamers for not even trying it first).  The voice acting for these characters is top notch with Haley Joel Osment doing the voice of Sora. Characters from the Final Fantasy series are here too. From Aeris and Cloud, to Squall and Yuffie, to the legendary Sephiroth.  The only problem is that Lance Bass is the voice of Sephiroth and while to some it doesn't seem like much, to those who've played FF7 they know that Lance Bass doesn't have the Sephiroth voice.The graphics are amazing and they look very realistic.  The music is great, and gameplay is too.  But if you've seen the disney moves a lot then you'll note that you might know the outcome of some events being that its like playing through the disney movie itself.This game also takes a new step in the RPG world.  When you select a new game you can choose to select Expert mode or Normal mode.  Not to mention that you can also answer the first series of question to decide how fast your characters level up!  So you could put it on expert and level up slowly for a hard experience.Don't judge this so much on the characters, if your like me this game is good Nostalga for a Disney Lover like myself.  The gameplay is unique and the game has several mini-games and side quest.  It has a ton of secrets as well. The only other problem with this game is the annoying camera angles.OVERALL the game desrves a five.On the good side+Great Graphics+Stunning music+Great gameplay+For the Secret of Mana and Final Fantasy lovers+Difficulty settings in an RPG finally!+A HUGE cast of characters+Top Notch voice acting.The Bad-Lance Bass is the voice of Sephiroth-Annoying Camera angles-Seems short for an RPG compared to today-Too many people are gonna overlook this game because of the Disney Characters",5,Don't Judge a Book by its cover,2002/9/22 0:00
A1G0VFQ9198IUF,B0000696CZ,al,0,0,one of the early grand theft auto games.  if you like games that you can kill and get the peoples money or steal a golf cart this game is one of the best ones to come from RockStar games.  full of fun.  if you have played the newer games try this one out.,5,shoot shoot shoot shoot,2012/8/10 0:00
A1AISPOIIHTHXX,B0000696CZ,"Cloud ...""""",1,1,"Grand Theft Auto 3 had it's share of problems, I can admit. Just a bunch of missions stacked up that was relative to the story in a short way. Annoying little things(Mike Lips Last Lunch mission for example, you put so much as a little tap to that car and you have to repair it). Grand Theft Auto: Vice City more than expands on the world and leaves in very few problems.Story: While making a deal, our sort of hero(who actually has a name this time: Tommy Vercetti), rival gang members shoot everyone but him and take off with the money and a large supply of cocaine. So in order to find it, again, our sort of hero has to go through a bunch of missions that relate directly or not to the missing money and cocaine.Gameplay: This is where the game shines as if you had doubts. You can run over pedestrians, shoot them, hit them with bats, bomb them, drive cars off ramps, change your radio station, get some prostitutes, this has everything. Although, not everything. Target system is still annoying(A guy with a gun is aiming at you, why you aiming at the woman across the road?) and some missions will annoy the [stuffing] out of you.Graphics: Very nicely done. While it's still cartoon blood and rather minimal explosions, the city has been made extra sweet looking, as well as the cars.Music: ah, the voices. Lots of times you'll go hey wasn't that voice from Goodfellas?"" or that guy who you can't pinpoint the voices. Then there's a lot more radio stations to choose from. It's got it all.I don't know why you're reading this review or anyone else's, go....buy! Go go go go go!""",5,You still haven't got this?,2003/7/11 0:00
A319SKSB556033,B0000696CZ,"Inspector Gadget Go Go Gadget Reviews""""",4,4,"I'd give it a million stars if I could. I never thot a game could possibly be more fun that GTA3. GTA Vice City achieves that impossible. How can I NOT recommend this epic adventure???The action, the gore, the humor, the violence, the amazing stunts, the tunes, the celebrity voices, ABSOLUTELY EVERY-THING about this game ROCKS SO MUCH! You could play it for a gillion years and STILL never get bored and STILL discover cool new thingies.I know I sound really hyper and wound-up but the game is so damn exciting and so very, very cool that I'm all for letting you all realize you MUST buy this. It's a classic. When you're not laughing your [butt] off you'll be marvelling at the outrageous car crashes or shaking your head at the sick and depraved humor of this...THE BEST VIDEO GAME EVER!",5,WOOOOOOO-HOOOOOOOO,2002/11/11 0:00
A3V6Z4RCDGRC44,B0000696CZ,"Lisa Shea be the change you wish to see in t...""",0,0,"I am a HUGE fan of Grand Theft Auto and literally got Grand Theft Auto: Vice City the day it became available. I've been playing it since the moment it got home, and it is truly a GREAT follow-up to the GTA3 blockbuster.The premise is simple. Think Miami Vice. You're in Vice City, lots of cocaine dealers, the Italians want to get involved. You've just gotten out of prison and are sent down to get the 'family' presence known.Your first job goes wrong and everyone is killed. Now you have to get the cash and drugs back for the family. As your reputation grows, more and more people want you to work for them.The game is just classic. From the low-resolution intro screen to the GREAT music from Judas Priest to Michael Jackson to Bryan Adams, this is a BLAST for anyone over 25 who remembers these years. Younger players will enjoy it too but might miss all the great references!The improvements over GTA3 are numerous. You get motorcycles now, complete with appropriate body leanings. Mopeds too! There are seaplanes, boats and helicopters. Even golf carts! You'll see some of your favorite cars from GTA3 (including the BF Injection) plus many new ones. In addition to a gun shop you also have a tool shop for those who dislike firearms.The dialogue is just *classic*, although they went a BIT heavy with every other swear being a reference to the male sex organ. In the REAL Miami Vice, they had a bit more imagination! Still, that is probably my only complaint in a game that is incredibly rich. The graphics are improved. The radio stations are AMAZING. Yes, this is NOT for kids. But for any adult, this is an amazingly fun way to spend many, many hours!",5,A must-have for any adult gamer!!,2002/10/29 0:00
AJKWF4W7QD4NS,B0000696CZ,"N. Durham Big Evil""""",11,10,"Like Liberty City Stories before it, Grand Theft Auto: Vice City Stories is a conversion of the hit PSP game to the PS2.  Like the aforementioned game, Vice City Stories is a near perfect emulation of the portable title, and like that game as well, this is good and bad.  The first thing you'll notice is the graphical transition from the PSP to the PS2, which is far from the prettiest thing you'll ever see.  Now I know the GTA series has never been reknowned for it's graphics, but Vice City Stories has possibly the muddiest and blurriest graphics of the series.  That being said, just about everything else from there on is pretty much fine.  Playing as Vic Vance (brother of Lance, who you'll remember from the original Vice City game), you perform the kind of missions that you'd expect to play in a GTA game.  The open world setting may be getting old these days, but it's nice to make a return to Vice City, which is pretty much how you remember it.  The game also pretty much controls the same way too, although there are some noticeable issues with the gunplay and driving mechanics.  That aside, the overall package of Vice City Stories is nicely rounded thanks to an awesome soundtrack, and engaging story, longer missions, and a great voice cast that features many returning actors like Philip Michael Thomas, Gary Busey, and Luis Guzman.  All in all, there may be nothing in Vice City Stories that we haven't seen before, but with the budget price and the tried but true gameplay that GTA made famous, you can't really go wrong here.",4,Welcome back to Vice City; we've missed you,2007/3/8 0:00
A3J8ABVGK7ZL6H,B0000696CZ,SideshowBob,0,0,"I did not like this game at all.The only reason I gave it a 2,instead of a 1,is because it's based in Vice City.But I thought the storyline and the main character was lame.I would say pass this up,and stay with the original Vice City.It's alot better.",2,STICK WITH THE ORIGINAL VICE CITY,2012/6/19 0:00
A3PASG15BRR40D,B0000696CZ,SleepyJD,0,0,"Vice City can only be described as  one of the best sequels ever made.  Excellent graphics, non-linear gameplay, new vechicles, even motercycles, and everything you'd want from a GTA game.  Definately a worthy buy.  It's great on ps2 but it will be a monster when it comes to pc this may.",4,fun insanity,2003/3/23 0:00
